SAAM Person,URI in SAAM,URI in DBPedia,URI found by karma,matched, ,No.1,No.2,No.3,No.4,No.5 ,,,
http://americanart.si.edu/saam/Person_2035,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2035,,http://dbpedia.org/resource/Arthur_Hutt,0.95889974, not same," [0.95889974]	(0.87109869|0.96228000== 1957 | 1954) 	(1.00000000|0.99651105== 1889 | 1889) 	(0.85000002|0.99997610== Arthur Hall | Arthur Hutt) "," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(1.00000000|0.99999930== Arthur Hall | Arthur Hall) "," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.98181820|0.99999780== Arthur Hall | Arthur R. Hall) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89999998|0.99997610== Arthur Hall | Arthur Hull) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86363637|0.99997610== Arthur Hall | Arthur Hanlon) ",,,
http://americanart.si.edu/saam/Person_6659,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6659,,http://dbpedia.org/resource/Arthur_Augustus_Allen,0.9533907, not same," [0.95339070]	(0.91210515|0.97219000== 1962 | 1964) 	(0.95504196|0.98067000== 1886 | 1885) 	(0.91228068|0.99999280== Albert Arthur Allen | Arthur Augustus Allen) "," [0.04496129]	(0.95504196|0.98429000== 1962 | 1963) 	(0.00000000|0.04568000== ---- | ----) 	(0.85416669|0.99997610== Albert Arthur Allen | Arthur A. Schuck) "," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.97931033|0.99999780== Albert Arthur Allen | Allen Arthur) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90598291|0.99999280== Albert Arthur Allen | Arthur Allen Casselman) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85416669|0.99997610== Albert Arthur Allen | Arthur A. Wilson) ",,,
http://americanart.si.edu/saam/Person_2029,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2029,,http://dbpedia.org/resource/Arthur_W._Thomas,0.95089984, not same," [0.95089984]	(0.95504196|0.98429000== 1981 | 1982) 	(0.91210515|0.96610000== 1889 | 1891) 	(0.87179488|0.99997610== Arthur W. Hall | Arthur W. Thomas) "," [0.93932087]	(0.95504196|0.98429000== 1981 | 1980) 	(0.87109869|0.95432000== 1889 | 1892) 	(0.92682928|0.99999280== Arthur William Hall | Arthur William Wallander) "," [0.93932087]	(0.95504196|0.98429000== 1981 | 1982) 	(0.87109869|0.95432000== 1889 | 1892) 	(0.93693697|0.99999280== Arthur William Hall | Arthur William Coles) "," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.98181820|0.99999780== Arthur W. Hall | Arthur Hall) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.91176474|0.99999280== Arthur William Hall | Arthur J. Williams) ",,,
http://americanart.si.edu/saam/Person_5805,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5805,,http://dbpedia.org/resource/Augustus_Frederick_Oldfield,0.94367233, not same," [0.94367233]	(0.87109869|0.96228000== 1884 | 1887) 	(0.95504196|0.98067000== 1819 | 1820) 	(0.90566039|0.99999280== Frederick Augustus Wenderoth | Augustus Frederick Oldfield) ",,,,,,,
http://americanart.si.edu/saam/Person_1358,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1358,,http://dbpedia.org/resource/Alfred_C._Patstone,0.94365657, not same," [0.94365657]	(0.87109869|0.96228000== 2002 | 1999) 	(0.95504196|0.98067000== 1909 | 1908) 	(0.85714287|0.99997610== Alfred C. Dunn | Alfred C. Patstone) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90598291|0.99999280== Alfred Charles Dunn | Alfred Charles Holland) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.92592597|0.99999280== Alfred Charles Dunn | Alfred Charles Reid) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85057473|0.99997610== Alfred C. Dunn | Alfred C. Malchiodi) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== 1909 | ----) 	(0.87179488|0.99997610== Alfred C. Dunn | Alfred C. Werner) ",,,
http://americanart.si.edu/saam/Person_3969,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3969,,http://dbpedia.org/resource/Alex_Seidel,0.93930518, not same," [0.93930518]	(0.95504196|0.98429000== 1990 | 1989) 	(0.87109869|0.95432000== 1912 | 1909) 	(0.85454547|0.99997610== Alex S. Redein | Alex Seidel) "," [0.03644042]	(0.00000000|0.03772000== ---- | ----) 	(0.91210515|0.96610000== 1912 | 1910) 	(0.87037039|0.99997610== Alexander Redein | Alexander Law) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.95161289|0.99999670== Alexander Redein | Alexander Reinert) "," [0.00172304]	(0.00000000|0.03772000== 1990 | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.92753625|0.99999280== Alexander Redein | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.92753625|0.99999280== Alexander Redein | Alexander) ",,,
http://americanart.si.edu/saam/Person_5139,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5139,,http://dbpedia.org/resource/Anthony_Fell_(politician),0.93930518, not same," [0.93930518]	(0.95504196|0.98429000== 1997 | 1998) 	(0.87109869|0.95432000== 1911 | 1914) 	(0.86000001|0.99997610== Anthony Velonis | Anthony Fell) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86000001|0.99997610== Anthony Velonis | Anthony Fell) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85714287|0.99997610== Anthony Velonis | Anthony Aniscol) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89999998|0.99997610== Anthony Velonis | Anthony) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86000001|0.99997610== Anthony Velonis | Anthony Bell) ",,,
http://americanart.si.edu/saam/Person_6684,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6684,,http://dbpedia.org/resource/Alexander_II_of_Russia,0.93930518, not same," [0.93930518]	(0.95504196|0.98429000== 1882 | 1881) 	(0.87109869|0.95432000== 1821 | 1818) 	(0.87037039|0.99997610== Alexander Gardner | Alexander II) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.95161289|0.99999670== Alexander Gardner | Alexander Garden) "," [0.00172304]	(0.00000000|0.03772000== 1882 | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.91666669|0.99999280== Alexander Gardner | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.91666669|0.99999280== Alexander Gardner | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.91935480|0.99999280== Alexander Gardner | Alexander Garvin) ",,,
http://americanart.si.edu/saam/Person_3341,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_3341,,http://dbpedia.org/resource/Arthur_Devere_Thomas,0.93921031, not same," [0.93921031]	(0.91210515|0.97219000== 1975 | 1973) 	(0.91210515|0.96610000== 1893 | 1895) 	(0.87719297|0.99997610== Arthur Henry Thomas Millier | Arthur Thomas) "," [0.03698999]	(0.00000000|0.03772000== 1975 | ----) 	(0.95504196|0.98067000== 1893 | 1894) 	(0.85093170|0.99997610== Arthur Henry Thomas Millier | Arthur Henry Williams) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87500000|0.99997610== Arthur Millier | Arthur Miles) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87719297|0.99997610== Arthur Henry Thomas Millier | Arthur Thomas) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88888890|0.99997610== Arthur Millier | Arthur I. Miller) ",,,
http://americanart.si.edu/saam/Person_2832,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2832,,http://dbpedia.org/resource/Alexander_Carson,0.92775819, not same," [0.92775819]	(0.91210515|0.97219000== 1846 | 1844) 	(0.87109869|0.95432000== 1773 | 1776) 	(0.86666667|0.99997610== Alexander Lawson | Alexander Carson) "," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.98214287|0.99999780== Alexander Lawson | Alexander Laws) "," [0.00172301]	(0.00000000|0.03772000== 1846 | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.89855075|0.99997610== Alexander Lawson | Alexander) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Alexander Lawson | Alexander Laufer) "," [0.00172301]	(0.00000000|0.03772000== 1846 | ----) 	(0.00000000|0.04568000== 1773 | ----) 	(0.86000001|0.99997610== Alexander Lawson | Alexander I) ",,,
http://americanart.si.edu/saam/Person_515,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_515,http://dbpedia.org/resource/Abraham_Bosse,http://dbpedia.org/resource/Abraham_Bosse,0.04566014, same," [0.04566014]	(1.00000000|0.99956605== 1676 | 1676) 	(0.00000000|0.04568000== ---- | ----) 	(1.00000000|0.99999930== Abraham Bosse | Abraham Bosse) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88888890|0.99997610== Abraham Bosse | Abraham) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86000001|0.99997610== Abraham Bosse | Abraham Tesser) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88888890|0.99997610== Abraham Bosse | Abraham) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88888890|0.99997610== Abraham Bosse | Abraham) ",,,
http://americanart.si.edu/saam/Person_195,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_195,,http://dbpedia.org/resource/Alexander_F._Bell,0.04496129, not same," [0.04496129]	(0.95504196|0.98429000== 1987 | 1986) 	(0.00000000|0.04568000== ---- | ----) 	(0.87037039|0.99997610== Alexander Brook | Alexander Bell) "," [0.00172304]	(0.00000000|0.03772000== 1987 | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Brook | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Brook | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Brook | Alexander) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90909094|0.99999280== Alexander Brook | Alexander) ",,,
http://americanart.si.edu/saam/Person_251,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_251,,http://dbpedia.org/resource/Antonio_Barbosa_Heldt,0.04440932, not same," [0.04440932]	(0.91210515|0.97219000== 1971 | 1973) 	(0.00000000|0.04568000== ---- | ----) 	(0.90740740|0.99999280== Antonio Barone | Antonio Barbosa) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.90740740|0.99999280== Antonio Barone | Antonio Baratta) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.87037039|0.99997610== Antonio Barone | Antonio Navarro) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86000001|0.99997610== Antonio Barone | Antonio Bruno) "," [0.00172301]	(0.00000000|0.03772000== 1971 | ----) 	(0.00000000|0.04568000== 1889 | ----) 	(0.86000001|0.99997610== Antonio Barone | Antonio Bembo) ",,,
http://americanart.si.edu/saam/Person_6273,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_6273,,http://dbpedia.org/resource/Arthur_S._Martin,0.0439559, not same," [0.04395590]	(0.87109869|0.96228000== 1993 | 1996) 	(0.00000000|0.04568000== ---- | ----) 	(0.85600001|0.99997610== Arthur Smith | Arthur S. Martin) "," [0.03698999]	(0.00000000|0.03772000== ---- | ----) 	(0.95504196|0.98067000== 1923 | 1924) 	(0.88095236|0.99997610== Arthur Smith | Arthur Shaw) "," [0.03698999]	(0.00000000|0.03772000== ---- | ----) 	(0.95504196|0.98067000== 1923 | 1924) 	(0.86363637|0.99997610== Arthur Smith | Arthur White) "," [0.03644091]	(0.00000000|0.03772000== ---- | ----) 	(0.91210515|0.96610000== 1923 | 1921) 	(1.00000000|0.99998944== Arthur Smith | Arthur Smith) "," [0.00172303]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(1.00000000|0.99998944== Arthur Smith | Arthur Smith) ",,,
http://americanart.si.edu/saam/Person_4424,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4424,,http://dbpedia.org/resource/Arthur_Sherwood,0.03766002, not same," [0.03766002]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99841325== 1854 | 1854) 	(0.97142857|0.99999670== Arthur Murray Sherwood | Arthur Sherwood) "," [0.00172304]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.94545454|0.99999280== Arthur Murray Sherwood | Arthur Murray) ",,,,,,
http://americanart.si.edu/saam/Person_5419,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5419,,http://dbpedia.org/resource/August_Wilson_(Medal_of_Honor),0.03764194, not same," [0.03764194]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99793770== 1864 | 1864) 	(0.92500001|0.99999280== Augustus Aaron Wilson | August Wilson) ",,,,,,,
http://americanart.si.edu/saam/Person_7134,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_7134,,http://dbpedia.org/resource/Art_Williams_(outfielder),0.03762459, not same," [0.03762459]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99749441== 1877 | 1877) 	(0.89629626|0.99997610== Arthur H. Williams | Art Williams) "," [0.03644103]	(0.00000000|0.03772000== ---- | ----) 	(0.91210515|0.96610000== 1877 | 1875) 	(0.94117647|0.99999280== Arthur H. Williams | Arthur William Hill) "," [0.03644042]	(0.00000000|0.03772000== ---- | ----) 	(0.91210515|0.96610000== 1877 | 1875) 	(0.87692308|0.99997610== Arthur H. Williams | Arthur Hill) "," [0.03599669]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1877 | 1880) 	(0.94117647|0.99999280== Arthur H. Williams | Arthur William Hall) "," [0.00172305]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.98666668|0.99999780== Arthur H. Williams | Arthur Williams) ",,,
http://americanart.si.edu/saam/Person_4800,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_4800,,http://dbpedia.org/resource/Arthur_Royle_(priest),0.03757894, not same," [0.03757894]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99628403== 1895 | 1895) 	(0.86363637|0.99997610== Arthur North | Arthur Royle) "," [0.03757894]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99628403== 1895 | 1895) 	(0.88095236|0.99997610== Arthur North | Arthur Keen) "," [0.03757894]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99628403== 1895 | 1895) 	(0.86363637|0.99997610== Arthur North | Arthur Hawes) "," [0.03757894]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99628403== 1895 | 1895) 	(0.88095236|0.99997610== Arthur North | Arthur Boje) "," [0.03757894]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99628403== 1895 | 1895) 	(0.89130437|0.99997610== Arthur North | Arthur Oxford) ",,,
http://americanart.si.edu/saam/Person_5286,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5286,,http://dbpedia.org/resource/Arthur_Bell_(rower),0.03757776, not same," [0.03757776]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99625297== 1899 | 1899) 	(0.86363637|0.99997610== Arthur Fellig | Arthur Bell) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Arthur H. Fellig | Arthur Hull) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Arthur H. Fellig | Arthur Hollins) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Arthur H. Fellig | Arthur Hall) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86666667|0.99997610== Arthur H. Fellig | Arthur Hull) ",,,
http://americanart.si.edu/saam/Person_5714,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_5714,http://dbpedia.org/resource/Arthur_Leipzig,http://dbpedia.org/resource/Arthur_Leipzig,0.03753965, same," [0.03753965]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99521943== 1918 | 1918) 	(1.00000000|0.99999930== Arthur Leipzig | Arthur Leipzig) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.86000001|0.99997610== Arthur Leipzig | Arthur Leissa) ",,,,,,
http://americanart.si.edu/saam/Person_1645,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1645,http://dbpedia.org/resource/Antonio_Frasconi,http://dbpedia.org/resource/Antonio_Frasconi,0.03753708, same," [0.03753708]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99515132== 1919 | 1919) 	(1.00000000|0.99999930== Antonio Frasconi | Antonio Frasconi) "," [0.03753621]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99515132== 1919 | 1919) 	(0.86666667|0.99997610== Antonio M. Frasconi | Antonio Medina) "," [0.03644042]	(0.00000000|0.03772000== ---- | ----) 	(0.91210515|0.96610000== 1919 | 1921) 	(0.87586206|0.99997610== Antonio M. Frasconi | Antonio Maria) "," [0.03644042]	(0.00000000|0.03772000== ---- | ----) 	(0.91210515|0.96610000== 1919 | 1921) 	(0.85483873|0.99997610== Antonio Frasconi | Antonio Ferrandis) "," [0.03599669]	(0.00000000|0.03772000== ---- | ----) 	(0.87109869|0.95432000== 1919 | 1916) 	(0.94444442|0.99999280== Antonio Frasconi | Antonio Fusco) ",,,
http://americanart.si.edu/saam/Person_1724,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_1724,http://dbpedia.org/resource/Abram_Games,http://dbpedia.org/resource/Abram_Games,0.03752334, same," [0.03752334]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99478689== 1914 | 1914) 	(1.00000000|0.99999930== Abram Games | Abram Games) ",,,,,,,
http://americanart.si.edu/saam/Person_2539,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2539,http://dbpedia.org/resource/Art_Kane,http://dbpedia.org/resource/Art_Kane,0.03751207, same," [0.03751207]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99448818== 1925 | 1925) 	(1.00000000|0.99999930== Art Kane | Art Kane) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85294116|0.99997610== Art Kane | Art Kaufman) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.85714287|0.99997610== Art Kane | Art Kahn) ",,,,,
http://americanart.si.edu/saam/Person_2707,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_2707,http://dbpedia.org/resource/Arthur_Kraft,http://dbpedia.org/resource/Arthur_Kraft,0.03751171, same," [0.03751171]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99447862== 1922 | 1922) 	(1.00000000|0.99999930== Arthur Kraft | Arthur Kraft) ",,,,,,,
http://americanart.si.edu/saam/Person_28018,http://fusion.adx.isi.edu:8088/openrdf-workbench/repositories/SAAM3/explore?resource=ont0%3APerson_28018,,http://dbpedia.org/resource/Art_Larsen,0.0375112, not same," [0.03751120]	(0.00000000|0.03772000== ---- | ----) 	(1.00000000|0.99448818== 1925 | 1925) 	(0.85714287|0.99997610== Arthur A. Landfors | Arthur Larsen) "," [0.00172301]	(0.00000000|0.03772000== ---- | ----) 	(0.00000000|0.04568000== ---- | ----) 	(0.88571429|0.99997610== Arthur A. Landfors | Arthur Lander) ",,,,,,
